,logfile,inst_id,inst_type,inst_size,solution,sol_feasible,energy,no_occ,chain_break_frac,objective,orig_obj
249,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000010001000010000000001001000010000000000100,False,-1801847.0,1,0.0,312713.0,
250,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0010000000100000000010101000000010010000000000010,False,-1801845.0,1,0.0,312715.0,
251,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000100000000010000000001000001000011000010000,False,-1801826.0,1,0.0,312734.0,
252,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001110000000001000000010000000100100000001000,False,-1801803.0,1,0.0,312757.0,
253,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000100000000010010000000001001000000000101,False,-1801797.0,1,0.0,312763.0,
254,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001100000001000000010000000010000010000010010,False,-1801795.0,1,0.0,312765.0,
255,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001000000010010000010010000010000000000100,False,-1801790.0,1,0.0,312770.0,
256,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001001001000000000001000010010000000001000,False,-1801790.0,1,0.0,312770.0,
257,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001000000100000100010000000110000000000100,False,-1801790.0,1,0.0,312770.0,
258,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000000100010000000100000001001010000010000,False,-1801773.0,1,0.0,312787.0,
259,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100001000010100000000001010000000000100001000,False,-1801747.0,1,0.02040816326530612,312813.0,
260,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000010100000001000000000100000000100100000101000,False,-1801734.0,1,0.0,312826.0,
261,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000000010000000010000010010100000000000010000100,False,-1801699.0,1,0.0,312861.0,
262,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001110000000001000010000000001001000000001000,False,-1801697.0,1,0.0,312863.0,
263,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100100100000100000000010010000000000100000001,False,-1801689.0,1,0.0,312871.0,
264,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100100000001000000010100000001000010000000001,False,-1801667.0,1,0.0,312893.0,
265,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0010000100000000001010000010010000010000000001000,False,-1801665.0,1,0.0,312895.0,
266,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000100000001010100000000001000100000001000,False,-1801659.0,1,0.0,312901.0,
267,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001000010001000001000000001000000010100000,False,-1801646.0,1,0.0,312914.0,
268,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000000011001000000000001000010010000000010000,False,-1801612.0,1,0.0,312948.0,
269,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001100000000010000110000000010010000000000010,False,-1801600.0,1,0.0,312960.0,
270,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000100000001000000010000000100010000110000,False,-1801581.0,1,0.0,312979.0,
271,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001001000010000000100010000000000011000000,False,-1801579.0,1,0.0,312981.0,
272,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001001000010000000100000000101000001000000,False,-1801573.0,1,0.0,312987.0,
273,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000000010000001100010000000000110000000100000,False,-1801567.0,1,0.0,312993.0,
274,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100001000000010000000100000001010000000100000,False,-1801559.0,1,0.0,313001.0,
275,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000000100000000100010000000001010000010000100,False,-1801538.0,1,0.0,313022.0,
276,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100000001001000000001000001000000001000000001,False,-1801529.0,1,0.0,313031.0,
277,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100010000000000100010001000001010000000001000,False,-1801527.0,1,0.0,313033.0,
278,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000001000000010000100010000010000000010000,False,-1801506.0,1,0.0,313054.0,
279,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000100000000001000000001010001010000000010000,False,-1801474.0,1,0.02040816326530612,313086.0,
280,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0011000000000100001001000000000000100000100100000,False,-1801458.0,1,0.0,313102.0,
281,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000000100001000001000000000001100100000000100,False,-1801439.0,1,0.0,313121.0,
282,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000000001000000010100000100000100001000010000,False,-1801423.0,1,0.0,313137.0,
283,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000000001001000000000100000000100100011000000,False,-1801420.0,1,0.0,313140.0,
284,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0010000010000100010000000010000010000000011000000,False,-1801419.0,1,0.0,313141.0,
285,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000101010000000010000000010001000000000001,False,-1801395.0,1,0.0,313165.0,
286,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000110100000000010000000001010000010000000010000,False,-1801384.0,1,0.02040816326530612,313176.0,
287,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000000000100001100000000100000000110000000000010,False,-1801363.0,1,0.0,313197.0,
288,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000100000000010110000000010001000000000010,False,-1801341.0,1,0.0,313219.0,
289,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000010000000010000000100001001010000000000001,False,-1801337.0,1,0.0,313223.0,
290,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0010000000100000011000000001100000001000000000010,False,-1801331.0,1,0.0,313229.0,
291,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000010001000011000000000100000000100000010001000,False,-1801313.0,1,0.0,313247.0,
292,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0010000001100000001000000001010000010000000000010,False,-1801305.0,1,0.0,313255.0,
293,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000000000100001000010000010001010000000001000,False,-1801293.0,1,0.0,313267.0,
294,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000001000010000100000001000110000000000100,False,-1801284.0,1,0.0,313276.0,
295,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1001000000001000010000000001000010000100000100000,False,-1801275.0,1,0.0,313285.0,
296,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100010000000100001000010000100000000010000010,False,-1801268.0,1,0.0,313292.0,
297,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001000000010000000101000001010000000100000,False,-1801245.0,1,0.0,313315.0,
298,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000000000010000000001000010001100000000010,False,-1801240.0,1,0.0,313320.0,
299,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000000000001000010000100001000010000100001000000,False,-1801229.0,1,0.0,313331.0,
300,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001010100000001000000010000001000100001000000,False,-1801224.0,1,0.0,313336.0,
301,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000100000010001000000001000001000100000001000,False,-1801215.0,1,0.0,313345.0,
302,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000010000100000101000000000100000100000001,False,-1801214.0,1,0.0,313346.0,
303,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001100001000000000001000001000001000010000,False,-1801165.0,1,0.0,313395.0,
304,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000001000000010011000010000000100000000100,False,-1801155.0,1,0.0,313405.0,
305,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001000010000010000010000010000010000000000011,False,-1801152.0,1,0.0,313408.0,
306,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100000001000010000010000000000111000000000001,False,-1801147.0,1,0.0,313413.0,
307,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001000000000011000000010000000001100010000,False,-1801146.0,1,0.0,313414.0,
308,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000001000100000000100010000000000011000000,False,-1801140.0,1,0.02040816326530612,313420.0,
309,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000000000100000101010000001000001000000000100,False,-1801097.0,1,0.0,313463.0,
310,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000010001000010000001000001000100000001000,False,-1801050.0,1,0.0,313510.0,
311,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001000001000000001000000001000001000000101,False,-1801003.0,1,0.0,313557.0,
312,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000000100000001000000001010001000100001000000,False,-1800995.0,1,0.0,313565.0,
313,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000010010000000100000001000000000110001000001000,False,-1800971.0,1,0.0,313589.0,
314,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001100100000100000100000000001010000000000100,False,-1800961.0,1,0.0,313599.0,
315,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001001000010000000001010000000001000100000,False,-1800954.0,1,0.0,313606.0,
316,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000001100000001000000010000000100100001000000,False,-1800945.0,1,0.0,313615.0,
317,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000010000000001000001000000001010000000010001,False,-1800923.0,1,0.0,313637.0,
318,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001100001000100000010000000010001000000001000,False,-1800918.0,1,0.0,313642.0,
319,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000100000100000000001010001000100000000100,False,-1800894.0,1,0.0,313666.0,
320,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001001000001000001000010000000000100000001,False,-1800868.0,1,0.0,313692.0,
321,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000100000000010000010001000000100000100100,False,-1800851.0,1,0.0,313709.0,
322,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100001000000010001000000000001101000000001000,False,-1800816.0,1,0.0,313744.0,
323,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100010000000010100000001000100010000000010000,False,-1800791.0,1,0.02040816326530612,313769.0,
324,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000001010000000000001000010000100000001000,False,-1800786.0,1,0.0,313774.0,
325,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100000010000000011100000000001000100000001000,False,-1800745.0,1,0.0,313815.0,
326,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000011001000000010000000100000000011000000,False,-1800738.0,1,0.0,313822.0,
327,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001000110000100001000000000001001000000000010,False,-1800730.0,1,0.0,313830.0,
328,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000010000010000000001000011001000000010000,False,-1800681.0,1,0.0,313879.0,
329,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000010000000011000000001000001010000000010000,False,-1800669.0,1,0.0,313891.0,
330,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100101000000010000000001010000000000010000010,False,-1800662.0,1,0.02040816326530612,313898.0,
331,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100010001000010000010000100000000000010010000,False,-1800662.0,1,0.0,313898.0,
332,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000100000011000000000001000001000100000000100,False,-1800602.0,1,0.02040816326530612,313958.0,
333,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100000100000100001000000000000101010000000010,False,-1800592.0,1,0.0,313968.0,
334,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000101000001000000000100000000100000101000000,False,-1800586.0,1,0.0,313974.0,
335,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001000010000010000010000000011010000000100000,False,-1800564.0,1,0.0,313996.0,
336,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1001000001000000001000100000000001000000010010000,False,-1800527.0,1,0.0,314033.0,
337,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0010001000010000000010100000000001010000000001000,False,-1800521.0,1,0.0,314039.0,
338,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000100000000010000100001000010000100000000010,False,-1800521.0,1,0.0,314039.0,
339,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000010100000001000010000000000110000000000010,False,-1800510.0,1,0.0,314050.0,
340,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000101100000001000000010000000001000001000001000,False,-1800449.0,1,0.0,314111.0,
341,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001000000000100100000000001100001000001000,False,-1800438.0,1,0.0,314122.0,
342,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001001000001001000000000000101000001000000,False,-1800434.0,1,0.02040816326530612,314126.0,
343,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000001000001010000000100000001000000011000000,False,-1800430.0,1,0.0,314130.0,
344,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001000000001000000001000001011000000010000,False,-1800423.0,1,0.0,314137.0,
345,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100001000010010000100000000000100010000000010,False,-1800405.0,1,0.02040816326530612,314155.0,
346,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100100000000010100000001000010001000000010000,False,-1800375.0,1,0.0,314185.0,
347,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100000100000000100000001001000000001001100000,False,-1800331.0,1,0.0,314229.0,
348,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001100000001000100000000001000000011000000,False,-1800319.0,1,0.0,314241.0,
349,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000100000100000000100010000100000100001000,False,-1800319.0,1,0.0,314241.0,
350,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001000010000010000010100000001001000001000000,False,-1800314.0,1,0.0,314246.0,
351,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001100000000110000000100000001010000000100000,False,-1800294.0,1,0.0,314266.0,
352,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000000000100010000000110001000010000000000100,False,-1800264.0,1,0.0,314296.0,
353,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000100000001000000001000001010000000110000,False,-1800245.0,1,0.0,314315.0,
354,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001000001000000000001000010000000101001000,False,-1800241.0,1,0.0,314319.0,
355,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000000010000100100100000100000000000010001000,False,-1800231.0,1,0.0,314329.0,
356,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001000100010000000100010100000000100000000100,False,-1800225.0,1,0.0,314335.0,
357,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001001001000000000100000000100010000010000,False,-1800204.0,1,0.0,314356.0,
358,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0010000000101000001000000001010000010000000010000,False,-1800192.0,1,0.0,314368.0,
359,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001000000010000000101000001010000000100000,False,-1800188.0,1,0.0,314372.0,
360,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001000000001000010000010001010000000000001,False,-1800169.0,1,0.0,314391.0,
361,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100000000100100000000010100010001000000001000,False,-1800139.0,1,0.0,314421.0,
362,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000000000100000100010000000010001000001010000,False,-1800132.0,1,0.0,314428.0,
363,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000001000001000001000010000110000000010000,False,-1800104.0,1,0.0,314456.0,
364,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000100001000010000010100000000100000000100,False,-1799974.0,1,0.0,314586.0,
365,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100001001010000000000001000000101000000001000,False,-1799954.0,1,0.02040816326530612,314606.0,
366,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001000000010100000100000000101000000000010,False,-1799905.0,1,0.0,314655.0,
367,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000001000010000000100010000000110000000000100,False,-1799901.0,1,0.0,314659.0,
368,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100010100000000010000001100000000100000000010,False,-1799889.0,1,0.02040816326530612,314671.0,
369,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000010000000001000001000001000010000000000011,False,-1799888.0,1,0.0,314672.0,
370,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000010000000010000010001000010010000000000010,False,-1799879.0,1,0.0,314681.0,
371,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001001000001001000000000000101000000001000,False,-1799848.0,1,0.0,314712.0,
372,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000001100000001000000001000001010000000000100,False,-1799839.0,1,0.0,314721.0,
373,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001000000010100010000000010001000000000001,False,-1799813.0,1,0.0,314747.0,
374,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000010000010000000001010000000100000000110,False,-1799769.0,1,0.0,314791.0,
375,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100001000000010001000010000000101000001000000,False,-1799675.0,1,0.0,314885.0,
376,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100000000101000000001000001001010000000000100,False,-1799636.0,1,0.0,314924.0,
377,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0100000000010000000010001010001000010000000100000,False,-1799532.0,1,0.0,315028.0,
378,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0101000001000000001000000001000010010000000000010,False,-1799526.0,1,0.0,315034.0,
379,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0001000000000101000100000100000100000100001000000,False,-1799519.0,1,0.0,315041.0,
380,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001000011000010000100000000010000100001000000,False,-1799462.0,1,0.0,315098.0,
381,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000001000110000000100000000110000000100000,False,-1799439.0,1,0.0,315121.0,
382,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000001100000001000000001010000010000000000010,False,-1799421.0,1,0.0,315139.0,
383,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100001100001000000000010000000100001001000000,False,-1799409.0,1,0.0,315151.0,
384,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100001000010000000001000010000110000000000010,False,-1799378.0,1,0.0,315182.0,
385,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0010000000010001000010001000001000010000000000010,False,-1799351.0,1,0.0,315209.0,
386,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000000010000010000010000000010001000010000010,False,-1799299.0,1,0.0,315261.0,
387,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000100001001001000001000000000000110000000001000,False,-1799248.0,1,0.0,315312.0,
388,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,0000001000001001000000000100001000110000000001000,False,-1799183.0,1,0.0,315377.0,
389,./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0050.json,TSP82,TSP,49,1000000010000000010000010000000001000000010000110,False,-1799157.0,1,0.0,315403.0,
