,inst_id,solution,sol_feasible,no_occ,objective,orig_obj
752,UDMIS4TG,111001101011011,False,1.0,6.0,
753,UDMIS4TG,111001101011101,False,1.0,6.0,
754,UDMIS4TG,111001101101001,False,1.0,7.0,
755,UDMIS4TG,111001101101101,False,1.0,22.0,
756,UDMIS4TG,111001110010011,False,1.0,7.0,
757,UDMIS4TG,111001110011011,False,1.0,6.0,
758,UDMIS4TG,111001110011111,False,1.0,21.0,
759,UDMIS4TG,111001110101001,False,3.0,7.0,
760,UDMIS4TG,111001110101011,False,1.0,6.0,
761,UDMIS4TG,111001111101111,False,1.0,52.0,
762,UDMIS4TG,111001111111101,False,1.0,52.0,
763,UDMIS4TG,111010001100011,False,1.0,8.0,
764,UDMIS4TG,111010010001000,False,1.0,10.0,
765,UDMIS4TG,111010010011111,False,1.0,22.0,
766,UDMIS4TG,111010100101101,False,1.0,23.0,
767,UDMIS4TG,111010110101001,False,1.0,7.0,
768,UDMIS4TG,111010110101011,False,1.0,6.0,
769,UDMIS4TG,111011001000101,False,1.0,8.0,
770,UDMIS4TG,111011001101101,False,1.0,22.0,
771,UDMIS4TG,111011010000001,False,1.0,9.0,
772,UDMIS4TG,111011010101011,False,1.0,6.0,
773,UDMIS4TG,000011101110011,False,1.0,24.0,
774,UDMIS4TG,111011101100011,False,1.0,22.0,
775,UDMIS4TG,111100001001111,False,1.0,23.0,
776,UDMIS4TG,111100001100111,False,1.0,39.0,
777,UDMIS4TG,111100001101011,False,1.0,7.0,
778,UDMIS4TG,111100001101101,False,1.0,23.0,
779,UDMIS4TG,111100001111011,False,1.0,22.0,
780,UDMIS4TG,111100010001011,False,1.0,8.0,
781,UDMIS4TG,111100010011101,False,1.0,7.0,
782,UDMIS4TG,111100010101011,False,2.0,7.0,
783,UDMIS4TG,111100100101001,False,1.0,24.0,
784,UDMIS4TG,111100101100011,False,1.0,23.0,
785,UDMIS4TG,111100101111011,False,1.0,37.0,
786,UDMIS4TG,111100110001001,False,1.0,24.0,
787,UDMIS4TG,111100110001101,False,1.0,23.0,
788,UDMIS4TG,111100110010010,False,1.0,24.0,
789,UDMIS4TG,111100110011011,False,1.0,22.0,
790,UDMIS4TG,111100110101011,False,1.0,22.0,
791,UDMIS4TG,111100110101101,False,3.0,38.0,
792,UDMIS4TG,111101000101011,False,1.0,23.0,
793,UDMIS4TG,111101001001111,False,1.0,38.0,
794,UDMIS4TG,111101001011010,False,1.0,23.0,
795,UDMIS4TG,111101001011101,False,1.0,22.0,
796,UDMIS4TG,111101001101001,False,1.0,23.0,
797,UDMIS4TG,111101001101111,False,1.0,53.0,
798,UDMIS4TG,111101010100001,False,1.0,24.0,
799,UDMIS4TG,111101010100011,False,1.0,23.0,
800,UDMIS4TG,111101010101101,False,1.0,38.0,
801,UDMIS4TG,111101011110011,False,1.0,53.0,
802,UDMIS4TG,111101101011011,False,1.0,53.0,
803,UDMIS4TG,111101101011101,False,1.0,53.0,
804,UDMIS4TG,111101101100100,False,1.0,71.0,
805,UDMIS4TG,111101101101011,False,1.0,53.0,
806,UDMIS4TG,111101110011011,False,1.0,53.0,
807,UDMIS4TG,111101110100001,False,1.0,55.0,
808,UDMIS4TG,111101110100011,False,1.0,54.0,
809,UDMIS4TG,111101110111011,False,1.0,68.0,
810,UDMIS4TG,111110010001011,False,1.0,23.0,
811,UDMIS4TG,111110101011010,False,1.0,38.0,
812,UDMIS4TG,111111001001110,False,1.0,54.0,
813,UDMIS4TG,111111001011111,False,1.0,52.0,
814,UDMIS4TG,111111001101001,False,1.0,38.0,
815,UDMIS4TG,111111010010011,False,1.0,38.0,
816,UDMIS4TG,111111011101011,False,1.0,52.0,
817,UDMIS4TG,000100001001101,True,1.0,-5.0,5.0
818,UDMIS4TG,000100010000111,False,1.0,11.0,
819,UDMIS4TG,000100010010011,True,1.0,-5.0,5.0
820,UDMIS4TG,000100110111101,False,1.0,40.0,
821,UDMIS4TG,000101010100111,False,1.0,41.0,
822,UDMIS4TG,000101110010111,False,1.0,56.0,
823,UDMIS4TG,000000010111111,False,1.0,41.0,
824,UDMIS4TG,000110001111010,False,1.0,9.0,
825,UDMIS4TG,000110010101011,True,1.0,-7.0,7.0
826,UDMIS4TG,000111001001101,False,1.0,9.0,
827,UDMIS4TG,000111001101111,False,1.0,39.0,
828,UDMIS4TG,000111101101001,False,1.0,40.0,
829,UDMIS4TG,000111110000011,False,1.0,41.0,
830,UDMIS4TG,000111110010101,False,1.0,40.0,
831,UDMIS4TG,000111110011011,False,1.0,39.0,
832,UDMIS4TG,000111110011101,False,3.0,39.0,
833,UDMIS4TG,000111110101001,False,1.0,40.0,
834,UDMIS4TG,000111110101111,False,1.0,70.0,
