logfile,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,success,sol_time,obj_from_QPU_sol,classic_solver,classic_solver_params,backend_name,sampler_shots,est_shots
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0072.json,1699933802.250467,1699934164.434171,TSP157,TSP,16,True,362.18370389938354,5450.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0101.json,1699958047.415439,1699959362.514097,TSP158,TSP,25,True,1315.0986580848694,8187.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0073.json,1699934164.44978,1699934560.417272,TSP170,TSP,16,True,395.9674921035767,947.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0099.json,1698617066.880956,1698622525.339268,TSP171,TSP,25,True,5458.458312034607,1590.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0074.json,1699934560.432767,1699934928.512169,TSP183,TSP,16,True,368.07940196990967,154.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0103.json,1699960657.060108,1699962355.285641,TSP184,TSP,25,True,1698.2255330085754,123.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0075.json,1699934928.527879,1699935318.721545,TSP27,TSP,16,True,390.1936659812927,41632.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0105.json,1699964117.477911,1699965974.47201,TSP28,TSP,25,True,1856.9940989017489,37133.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0076.json,1699935318.737098,1699935718.815087,TSP40,TSP,16,True,400.0779891014099,4057.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0106.json,1699965974.487618,1699967883.516582,TSP41,TSP,25,True,1909.028964042664,3817.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
