logfile,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,success,sol_time,obj_from_QPU_sol,classic_solver,classic_solver_params,backend_name,sampler_shots,est_shots
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0077.json,1700778789.221795,1700781488.796495,UDMIS063EXT,UDMIS,80,True,2699.5746998786926,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_cusco_resilient_ibm_cusco_2.0.1_1699912832.756798_0000.json,1699912832.772355,1699980875.270501,MWC4,MWC,15,False,68042.49814581871,,,,,,
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0071.json,1700753790.699214,1700755563.334812,UDMIS096EXT,UDMIS,70,True,1772.6355979442596,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0043.json,1700693216.291334,1700694591.001829,UDMIS086EXT,UDMIS,40,True,1374.7104949951172,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0031.json,1700623578.506213,1700629140.645208,UDMIS047EXT,UDMIS,36,True,5562.138994932175,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0095.json,1700832857.307456,1700835652.83547,UDMIS069EXT,UDMIS,100,True,2795.528013944626,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0072.json,1700755563.506667,1700757949.414453,UDMIS025EXT,UDMIS,80,True,2385.907786130905,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0009.json,1700529082.637123,1700530462.789275,UDMIS004EXT,UDMIS,25,True,1380.1521518230438,8,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0053.json,1700708123.235704,1700709991.745604,UDMIS090EXT,UDMIS,49,True,1868.5099000930786,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0075.json,1700773540.454723,1700776120.062466,UDMIS061EXT,UDMIS,80,True,2579.607743024826,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0044.json,1700694591.142459,1700696039.980501,UDMIS087EXT,UDMIS,40,True,1448.8380420207977,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0097.json,1700838304.533925,1700841251.767446,UDMIS104EXT,UDMIS,100,True,2947.2335209846497,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0048.json,1700700136.740373,1700701892.471555,UDMIS052EXT,UDMIS,49,True,1755.7311820983887,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0023.json,1700550202.250164,1700551424.836198,UDMIS045EXT,UDMIS,30,True,1222.5860340595245,7,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_ibm_cusco_2.0.1_1698319955.037804_0000.json,1698319955.037804,1698361478.051825,TSP27,TSP,16,True,41523.01402115822,40615,BOBYQA,{'maxiter': 50},ibm_cusco,1000,1000
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0042.json,1700648157.996897,1700693216.119428,UDMIS085EXT,UDMIS,40,True,45058.122530937195,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0104.json,1700857956.279578,1700861473.507374,UDMIS072EXT,UDMIS,120,NO_SOLS_LOGGED,3517.2277960777283,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0024.json,1700551424.992444,1700553041.392455,UDMIS079EXT,UDMIS,30,True,1616.400011062622,9,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_nazca_ibm_nazca_2.0.1_1698461193.136787_0000.json,1698461193.152396,1698461210.151179,TSP189,TSP,100,False,16.998783111572266,,,,,,
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0079.json,1700784172.341952,1700794511.509902,UDMIS098EXT,UDMIS,80,True,10339.167949914932,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0019.json,1700542276.467137,1700543961.374741,UDMIS008EXT,UDMIS,30,True,1684.9076039791107,12,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0100.json,1700846371.057545,1700848814.626108,UDMIS035EXT,UDMIS,120,True,2443.5685629844666,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0087.json,1700813587.292666,1700816107.125879,UDMIS100EXT,UDMIS,90,True,2519.8332130908966,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0085.json,1700808562.797917,1700811040.638331,UDMIS065EXT,UDMIS,90,True,2477.840414047241,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0066.json,1700744128.834801,1700746099.951365,UDMIS058EXT,UDMIS,70,True,1971.1165640354156,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0034.json,1700631957.688273,1700633341.679855,UDMIS083EXT,UDMIS,36,True,1383.9915821552277,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0081.json,1700797374.418245,1700799573.689637,UDMIS028EXT,UDMIS,90,True,2199.2713918685913,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0030.json,1700622416.759704,1700623578.349946,UDMIS046EXT,UDMIS,36,True,1161.590241909027,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0004.json,1700488398.267903,1700497486.008556,UDMIS038EXT,UDMIS,15,True,9087.740652799606,5,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0033.json,1700630590.596631,1700631957.516372,UDMIS082EXT,UDMIS,36,True,1366.9197409152985,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
