filename,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,sol_time,obj_from_QPU_sol,success,solver_name,chip_id,chip_type,topology,num_reads,binary_vars,emb_qubits,embedding_time
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0098.json,1702927450.721957,1702927459.500578,MWC182,MWC,85,8.778620958328247,4697.960148828738,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,85.0,891.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0099.json,1702927460.734986,1702927469.606163,MWC183,MWC,85,8.871176958084106,3993.4221992671264,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,85.0,906.0,-1.0
./run_logs/dwave/dwave-1000shots-full-4_dwave_2.0.2_1702935246.817566_0028.json,1702935407.653531,1702935415.220917,MWC184,MWC,95,7.567385911941528,3620.182854598467,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,95.0,958.0,-1.0
./run_logs/dwave/dwave-1000shots-full-4_dwave_2.0.2_1702935246.817566_0029.json,1702935416.470875,1702935424.056393,MWC185,MWC,95,7.585517883300781,1172.326014720869,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,95.0,1130.0,-1.0
./run_logs/dwave/dwave-1000shots-full-4_dwave_2.0.2_1702935246.817566_0030.json,1702935425.33769,1702935432.909012,MWC186,MWC,95,7.571321964263916,6791.698327382684,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,95.0,1200.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0003.json,1702926725.032879,1702926735.063003,MWC19,MWC,65,10.030123949050903,770.3437954465559,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,65.0,393.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0004.json,1702923223.338564,1702923230.089029,MWC2,MWC,5,6.750465154647827,30.93404982540803,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,5.0,5.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0004.json,1702926736.094279,1702926746.670087,MWC20,MWC,65,10.575808048248293,2180.0691778183,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,65.0,540.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0005.json,1702926747.748241,1702926758.513937,MWC21,MWC,65,10.765696048736572,2894.8440754013864,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,65.0,550.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0045.json,1702927039.371772,1702927046.682487,MWC22,MWC,75,7.310714960098267,757.8734730777958,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,75.0,560.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0046.json,1702927047.729351,1702927055.647057,MWC23,MWC,75,7.91770601272583,414.9348197784259,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,75.0,779.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0005.json,1702923230.713858,1702923237.526677,MWC235,MWC,5,6.812819004058838,13.01019223786892,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,5.0,5.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0006.json,1702923238.089036,1702923244.515317,MWC236,MWC,5,6.426280975341797,12.625888422209464,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,5.0,5.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0007.json,1702923245.187153,1702923252.132079,MWC237,MWC,5,6.944925785064697,34.02629711825045,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,5.0,6.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0037.json,1702923379.864542,1702923388.289364,MWC238,MWC,15,8.424822092056274,84.3084248525685,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,15.0,18.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0038.json,1702923388.851841,1702923395.346341,MWC239,MWC,15,6.494499921798706,98.83698287740924,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,15.0,23.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0047.json,1702927056.803261,1702927065.888043,MWC24,MWC,75,9.084781885147097,5415.93439184322,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,75.0,680.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0039.json,1702923395.98699,1702923402.461947,MWC240,MWC,15,6.47495698928833,173.81120985495392,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,15.0,31.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0093.json,1702923736.549497,1702923743.768574,MWC241,MWC,25,7.219077110290527,33.968191220108444,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,25.0,43.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0094.json,1702923744.362203,1702923750.846896,MWC242,MWC,25,6.4846930503845215,121.29231708630316,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,25.0,76.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0095.json,1702923751.424978,1702923757.875647,MWC243,MWC,25,6.450669050216675,650.5565496101096,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,25.0,87.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0162.json,1702924190.588049,1702924197.887276,MWC244,MWC,35,7.299226999282837,109.08349484409992,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,35.0,90.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0163.json,1702924198.481024,1702924204.800737,MWC245,MWC,35,6.31971287727356,376.2969412474633,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,35.0,130.0,-1.0
./run_logs/dwave/dwave-1000shots-full-1_dwave_2.0.2_1702923192.026073_0164.json,1702924205.488211,1702924212.1421,MWC246,MWC,35,6.653889179229736,139.43979708742688,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,35.0,172.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0013.json,1702925233.714442,1702925240.325701,MWC247,MWC,45,6.6112589836120605,807.5326985733085,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,45.0,176.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0014.json,1702925241.044429,1702925247.477401,MWC248,MWC,45,6.432971954345703,1234.4574574658593,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,45.0,237.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0015.json,1702925248.227336,1702925254.913865,MWC249,MWC,45,6.686529159545898,2122.529964707516,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,45.0,248.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0100.json,1702927470.887514,1702927479.686652,MWC25,MWC,85,8.799137830734253,1574.7460173634252,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,85.0,821.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0067.json,1702925586.963557,1702925593.86381,MWC250,MWC,55,6.900253057479858,789.3341752809151,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,55.0,292.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0068.json,1702925594.816915,1702925601.623389,MWC251,MWC,55,6.806473970413208,2332.1765935940284,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,55.0,373.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0069.json,1702925602.623362,1702925609.498487,MWC252,MWC,55,6.875124931335449,290.8989972137533,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,55.0,404.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0006.json,1702926759.592054,1702926774.204822,MWC253,MWC,65,14.612768173217772,1667.233153120234,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,65.0,371.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0007.json,1702926775.283175,1702926785.109207,MWC254,MWC,65,9.826031923294067,2062.243002181142,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,65.0,519.0,-1.0
