logfile,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,success,sol_time,obj_from_QPU_sol,classic_solver,classic_solver_params,backend_name,sampler_shots,est_shots
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0047.json,1699925515.819519,1699925837.197841,MWC83,MWC,15,True,321.3783218860626,49.76850743839651,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0022.json,1701097488.662929,1701101234.670928,UDMIS044EXT,UDMIS,30,False,3746.007998943329,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0102.json,1699959362.544864,1699960657.028812,TSP171,TSP,25,True,1294.4839479923248,,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0002.json,1699912913.288144,1699913178.069659,MWC158,MWC,5,True,264.7815148830414,7.310160973629428,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0106.json,1699965974.487618,1699967883.516582,TSP41,TSP,25,True,1909.0289640426636,3817.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0084.json,1698543341.047969,1698547021.204088,MWC319,MWC,25,True,3680.1561188697815,219.70845497271102,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0024.json,1701101258.134497,1701101279.545274,UDMIS079EXT,UDMIS,30,False,21.41077709197998,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0005.json,1699913695.932714,1699913965.542076,MWC235,MWC,5,True,269.60936212539673,13.01019223786892,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0078.json,1698513004.054187,1698516700.833521,MWC163,MWC,25,True,3696.7793338298798,101.26035464806561,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0100.json,1698622525.3861,1698627671.211175,TSP184,TSP,25,True,5145.825074911118,113.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0006.json,1698437833.610101,1698438645.9802,MWC236,MWC,5,True,812.370099067688,12.625888422209464,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_tg_ibmq_qasm_simulator_2.0.1_1698871363.954475_0004.json,1698879576.847742,1698884122.80079,UDMIS5TG,UDMIS,30,False,4545.953047990799,,,,,,
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0036.json,1701251443.49257,1701255059.711324,UDMIS013EXT,UDMIS,40,False,3616.218754053116,,,,,,
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0028.json,1701222529.713267,1701226142.191756,UDMIS011EXT,UDMIS,36,False,3612.478488922119,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0099.json,1699956711.956096,1699956755.667499,TSP145,TSP,25,False,43.711403131484985,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0107.json,1699967883.548368,1699969910.888763,TSP54,TSP,25,True,2027.3403949737549,,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0013.json,1699916645.258715,1699916683.750385,MWC80,MWC,5,False,38.49167013168335,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0013.json,1698443545.375856,1698444362.640968,MWC80,MWC,5,True,817.2651121616364,2.046531527500851,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0046.json,1699925222.940631,1699925515.788237,MWC82,MWC,15,True,292.8476061820984,11.991251228714143,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0031.json,1701233369.896192,1701236984.26457,UDMIS047EXT,UDMIS,36,False,3614.3683779239655,,,,,,
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0023.json,1701101234.670928,1701101258.134497,UDMIS045EXT,UDMIS,30,False,23.463568925857544,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0005.json,1698437012.451628,1698437833.578841,MWC235,MWC,5,True,821.1272130012512,13.01019223786892,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0016.json,1700882472.59417,1700885093.598846,UDMIS077EXT,UDMIS,25,True,2621.0046758651733,5,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0003.json,1698436119.379515,1698436140.780105,MWC159,MWC,5,False,21.400590181350708,,,,,,
